taxonomy_id	count
1168034	8
2792393	0
2010828	135
2678352	0
2681766	13
1573808	0
1639118	1
3374594	0
3374599	1
1573805	0
2060722	0
2639503	0
2060723	132
1717717	5
866673	0
570161	8
558415	0
1193324	0
889453	8
3129724	0
2949635	6
1937959	0
1936988	0
89374	0
1007	0
2636513	0
3023936	175
1008	17
365032	0
2649989	0
3051121	66
1937960	0
70994	0
2637037	0
3231911	143
1937961	0
2349	0
2350	0
760192	97
171558	0
2923288	0
2923290	0
2875962	9
1853220	0
1853222	0
1853224	0
563843	0
29548	0
29549	11
2893090	0
2558931	5
1853227	0
1434037	0
2640460	0
3391614	5
1853225	0
146918	0
146919	1
1936987	0
1853221	0
1853223	0
1813606	0
649462	0
2952158	17
3024158	0
2489367	0
1457365	5
1090	0
191410	0
191411	0
191412	0
1101	0
2632826	0
281093	1
274493	0
1091	0
1092	0
290315	1
2968741	0
100715	0
100716	0
517418	2
142182	0
1804991	0
3381667	0
3381668	0
3381669	0
3119007	4
219685	0
219686	0
219687	0
1706036	0
861299	1
3018035	1
3031418	0
213481	0
213483	0
958	90
959	1211
1069642	1251
2633795	73
2220073	199
3394234	183
3394354	74
3394356	68
3394359	66
3394358	55
3394355	52
1732569	51
3394361	47
2231053	39
2748865	22
3391182	16
3044166	5
2835041	44
3394235	17
2862745	0
2862746	0
3386277	4
453816	0
1184267	1
213485	0
349221	0
349215	3
3031419	0
2024979	0
1652132	0
1652133	0
2639665	0
2109558	7
263369	0
146784	0
960	2
263370	0
2628669	0
3383025	2
1553900	0
2024973	0
2024974	0
2698753	0
2493639	8
2024975	0
1915309	2
1783257	2
203682	1
203683	0
112	0
126	0
3132181	0
3064265	79
2795774	0
2528007	39
2795776	0
2528027	21
1649453	2
122	8
2527976	2
2605989	2
2527971	1
2527973	1
2608982	1
1649480	6
3076095	0
2527980	3
118	0
2648843	0
1632864	1
1649490	0
119	0
756272	1
2795778	0
2527983	1
2795780	0
2527995	1
2691354	0
2691357	5
2795775	0
2528010	44
1579506	0
980254	3
265487	0
2647022	0
2943192	2
265488	0
2624920	0
2127060	1
1579505	0
1930273	1
2005380	0
980251	1
2714594	0
2795601	0
3119568	1
2795973	0
2528005	1
2807414	0
2528021	1
2691359	0
2691417	0
2528024	3
2795783	0
2528009	2
2691355	0
1914233	0
113	1
114	12
1210884	1
2051044	0
692036	5
2807415	0
2528023	2
1382832	0
1123043	1
2691356	0
1763524	0
466152	0
466153	0
886293	15
2627035	0
3120278	1
1763521	0
1387353	1
666505	0
1771349	0
1771355	0
2807511	0
2807512	2
2483366	0
2483367	0
2483368	0
1941349	1
2690160	0
1851148	1
2897345	0
2897347	0
2897348	0
2897349	0
2596890	2
74201	0
203494	0
48461	0
203557	0
1348508	0
2711230	0
2711231	17
518753	0
2728835	14
2637149	0
2995170	1
3230487	1
2735	0
2736	0
240016	7
414999	0
415000	0
134623	0
1961799	0
1838286	10
2892920	0
2909285	5
3126963	0
1184151	1
3138693	0
2866162	1
415001	0
3056374	0
2175957	0
2621336	0
2866311	2
3138622	0
3080537	1
3056381	0
3049269	0
2684113	2
3056371	0
442430	0
395922	0
583355	1
1955630	0
717963	0
717964	0
511745	0
591154	7
326457	0
1541670	0
2730358	0
2730359	1
2796139	1
204428	0
204429	0
51291	0
809	0
1113537	0
810	0
83559	6
134625	0
1921781	0
1921782	0
1921783	0
1921784	0
1307763	1
2907184	0
2907185	0
2907186	0
2907187	0
2697043	1
200940	4
3031449	0
213115	0
194924	0
2035811	0
2880651	19
1716143	1
2661612	0
2725288	1
2973072	1
2909705	0
58180	0
207559	13
2910984	1
296842	4
184917	0
573370	2
345370	0
694327	1
872	0
901	2
44742	1
2718620	1
2794998	0
2794999	0
2795000	2
880	0
526222	1
191026	0
1121451	1
2802295	0
881	1
213117	0
45662	0
45663	0
485915	2
213116	0
898	0
899	0
525897	1
3031651	0
3031668	0
213422	0
115782	0
313985	0
398767	29
2651583	1
2847992	2
2860296	0
2897342	1
69541	0
2812024	0
2812025	0
19	0
338963	11
213421	0
890	0
2802975	4
2614637	0
1823759	1
3031665	0
392332	0
483547	3
3031646	0
453227	0
453228	0
3093638	0
3058419	21
453229	0
453230	0
644282	16
3031451	0
3024411	0
213121	0
893	0
894	0
577650	12
1859128	0
2637969	0
3126740	3
2886822	0
2886823	0
2569540	1
2569541	1
51194	0
2740163	1
109168	0
84980	0
177439	1
3024418	0
213118	0
2931039	0
45654	0
45656	6
3031627	0
218207	0
218208	1
3031648	0
2914038	0
213468	0
43773	0
316277	0
56780	4
67799	0
188710	0
188711	0
1740	0
2638574	0
2234087	1
29547	0
3031852	0
213849	2
2808963	11
2321115	0
663364	34
877500	2
2321114	0
1032072	0
870501	27
28196	0
1278212	0
663365	1
2771471	0
202746	0
2590022	66
2672570	2
2623549	0
2022749	1
72294	0
194	3
201	0
488545	3
2593542	0
2517362	2
206	0
593874	0
1032066	2
1031542	1
497724	1
199	1
72293	0
209	0
45498	1
210	1
2771472	0
265570	0
2646778	0
387093	2
292630	0
223785	0
2993563	1
2932623	0
57665	0
2618290	0
3094835	1
235899	0
2795691	0
269258	0
2624044	1
2818505	0
32015	0
29	0
80811	0
39	0
47	29
83451	12
48	6
40	0
41	0
378806	5
42	0
43	4
31	0
32	2
2648731	0
2831967	9
3041439	2
1297742	10
83455	4
33	2
2813577	1
83461	2
184914	10
35	1
224458	0
2813578	3
1524215	0
161492	0
2918170	3
161493	0
290397	1
3031711	0
3031712	0
1524216	0
1524217	0
1391654	25
49	0
39643	9
56	0
448385	6
55	0
2567896	5
50	0
52	2
1055686	0
1055688	0
927083	1
3031713	0
224463	0
53	0
2995304	6
57723	0
204432	0
204433	0
204434	0
458032	2
458033	47
2851959	19
2821542	1
3154218	0
3069689	32
3069686	1
392733	0
392734	8
926566	1
1592106	7
870903	0
401053	1
1078829	0
2634852	0
3036704	7
1742983	0
1002689	5
2951993	0
2763107	3
388463	0
2637509	0
2703788	1
533205	0
533206	0
533207	0
2915177	0
2818388	5
574975	0
574976	1
44675	0
2647902	0
3068889	1
203691	0
203692	0
136	0
2951104	0
2845254	0
2798577	45
2845253	0
157	1
163	3
2638727	2
138851	1
137	0
1616789	0
1307761	2
2791015	0
3062336	0
273376	0
760011	1
1643688	0
170	0
171	6
1137606	6
172	0
145259	3
173	2
28183	1
29507	1
1917830	1
2633828	0
2838238	1
1643686	0
143786	0
29521	0
52584	1
200930	0
68337	0
191393	0
2945019	0
46200	0
139438	20
191394	0
53572	0
197162	0
639282	1
40117	0
203693	0
189778	0
189779	0
1234	0
2973512	2
2811502	0
2811503	0
2811504	0
28261	0
28262	0
289376	1
3027942	0
189775	0
85001	0
255728	0
85002	0
2056	0
2057	0
479434	3
200783	0
187857	0
32069	0
64898	0
939	0
940	1
1783272	432
201174	21
1760	1905
85006	112
85023	263
46352	8
399736	13317
2615065	0
2070347	385
2933290	10
2995141	8
3132259	7
2810513	2
3153752	2
574649	16
684552	12
3068634	4
33882	229
2609290	291
3157631	283
3142976	157
3135263	128
3132289	118
2567934	93
2875948	81
912630	79
3377125	78
2654193	74
1906274	71
1714373	60
1906742	59
3025663	59
2483401	55
3153754	50
3234200	46
3140649	45
3135257	42
2962064	40
3135264	38
3135255	36
3049069	33
2995140	31
2734618	30
3049071	29
3135260	27
2048898	27
2014534	26
367477	25
3050384	24
2909588	23
3049072	23
2606451	22
3049073	22
2925844	20
3049070	20
3132291	18
2268461	17
3093864	17
2489212	16
2763257	13
2603598	11
3035531	10
2070348	8
3019890	8
3149040	5
3129773	4
3135258	4
3135262	4
1795053	4
3129771	3
3160749	3
2861281	3
2766784	2
1916917	1
2992441	1
3162563	1
2103230	1
1696072	1
2851646	1184
2033	36
979556	418
104336	391
1072463	60
2782169	60
1572644	52
84292	51
273677	41
2782166	41
69370	37
162426	34
2509458	33
2614638	32
344163	30
515415	30
904291	28
57043	24
33918	23
2981139	22
2851649	20
1678237	20
370764	17
421115	17
82380	16
199592	15
33883	14
3028316	13
153731	13
156977	13
3079935	12
2782167	12
683047	11
582680	11
273678	11
2982533	10
1526412	8
462710	7
415217	7
2909587	7
3242192	5
2782168	4
2614639	4
2541726	4
743009	4
69367	3
36805	3
2851642	2
2810535	1
300019	1
936337	1
33877	113
2639701	16
2932244	164
3372850	103
2498704	97
3156399	93
3243765	80
453304	169
1858653	150
2509455	126
2080742	111
2585717	99
1389020	90
659012	83
2781962	62
2592652	58
3388266	56
589382	49
2929802	30
2034	30
257496	44
2795488	19
2841594	17
1561023	11
3049047	8
2175646	8
2175645	8
3372858	7
3050069	7
2070337	6
2175648	6
1905847	5
2175666	5
2175660	5
2175619	4
2175655	3
2876939	3
1898733	3
2175650	2
2898151	2
2175667	2
2175641	1
2935040	1
2175620	1
2495430	1
2175674	1
2175632	1
2175635	1
2035	9
2036	1
33886	20
2609250	6
2609253	57
2609257	18
2609255	9
2609252	3
2609254	2
2609258	1
110937	23
1328866	3
33887	18
1891671	16
3144168	6
1671680	4
3108736	0
2880260	102
881616	0
2618217	7
2905871	27
3350168	26
3152363	23
110932	0
2663824	10
3143936	14
3162562	13
1798223	12
2781978	10
2724914	3
150026	17
1575	0
59736	0
281090	2
69578	0
2649013	0
1897060	19
3048582	7
1978566	4
1897061	2
2220095	10
670052	8
1259258	5
190323	2
2624265	6
2583822	21
2480625	9
3388853	3
150123	10
337004	3
2630066	0
1913979	7
2772253	2
2963406	8
279828	7
1804990	5
2994971	2
2750620	1
2680004	0
2680006	0
2759943	20
2592654	8
2419774	6
55968	1
1784719	16
2932245	6
2714934	4
2932247	4
2621730	0
2813744	1
235888	0
2632331	0
2583374	20
2603292	3
2708084	3
2708338	3
2508880	2
1573	5
1874630	8
28447	2
33013	1
33014	1
31964	4
1401995	3
31963	1
31965	1
1734031	1
447237	0
2626248	3
1446794	7
1795630	6
1268041	1
3137419	0
3042517	16
518733	0
412690	16
76634	0
2685235	0
2116510	6
2079792	5
2859226	5
1649457	0
2649549	0
2985506	12
96492	0
2627005	1
2596916	6
3093850	2
120212	0
2895559	7
1759331	0
1619308	3
2634183	0
3350166	3
427753	0
2599293	5
1434022	0
1162966	2
1649454	0
2645362	0
2596912	2
1433997	0
2643261	0
2683590	2
110934	0
2641148	0
2773266	2
1195526	0
2419771	1
3110364	0
2708079	1
1268	29
1742993	0
2647000	2
2590775	175
2851598	11
2590774	3
3018929	3
2931399	1
361575	0
930171	21
85085	0
452863	4
1671	1
728066	1
1663	1
235627	12
2830992	12
1357915	11
3374550	7
3039385	6
2972479	6
2828862	3
2654190	3
2600159	3
2879619	2
2861279	2
2839623	2
2830997	2
2830995	2
290399	2
2578107	1
2079227	1
2830999	1
2996261	1
2997335	1
2879621	1
2894192	1
1704044	1
2894187	1
2886938	1
1652545	1
3043847	1
2830998	1
37928	33
2964616	7
2895818	3
2886935	3
156980	2
199136	2
1670	2
2211210	1
656366	1
37921	1
1742992	3
37931	93
43665	7
43663	1
290340	1
57493	4
1275	30
446860	7
388357	2
32207	0
2047	17
37923	5
396015	2
2689056	0
2810516	2
43675	1
169480	1
169133	0
863575	8
2632435	0
3073268	3
3004095	2
1269	2
86171	6
1270	2
596707	0
322009	3
2646595	0
2020377	3
37927	2
496857	1
57494	1
2629769	0
2600320	5
1742989	1
162496	2
37930	1
1933880	1
2627139	0
2984842	1
1645	0
1646	1
85016	0
1707	5
1708	22
2620175	1
3039384	5
2003551	4
2591145	4
2904790	3
2654191	2
2871170	1
2962632	1
3073064	1
2729175	14
2968083	6
11	0
593907	5
76862	5
2608402	3
2819978	3
2968084	2
2816956	1
2968085	1
665568	0
545619	13
1138587	13
1926259	0
2649176	0
2654547	7
162491	0
2619021	0
1179673	3
458839	0
2638618	0
2758442	1
85021	1
53457	6
262209	12
2649294	0
3028808	7
3115209	3
103817	2
53357	0
53358	15
267408	0
1076331	5
2663847	4
367298	0
2637926	0
2714941	4
367299	3
1690220	2
556178	0
412689	5
136099	0
2618719	0
3126698	2
882824	1
1849973	0
1620385	2
53355	0
2630222	0
3108389	1
99479	0
2643346	0
1813880	1
2805645	0
2860344	0
3149228	1
85017	0
157920	4
1710	17
2624466	1
3163031	14
1906273	1
2587808	12
254250	1
2623355	0
3024246	7
372663	0
1300344	4
43676	0
2647929	0
3239420	2
85019	1
1696	4
2614124	0
2999062	14
3376990	4
2725563	2
2575923	1
629680	16
2697565	6
33889	1
273384	1
358099	1
2898795	1
145358	0
154116	0
2626815	29
3120520	2
2483799	14
2585135	4
85020	0
43668	0
2623841	0
2571029	38
2996004	1
556288	2
2017485	2
1331682	1
1652028	1
2942909	1
2805590	0
125287	0
2594265	5
2283195	4
2934161	4
2593973	3
2508882	1
265976	0
1758689	5
247333	0
1123251	3
767452	1
1078471	1
577468	0
754249	0
1133546	9
2888818	0
3114394	8
145357	0
57495	0
1274	7
745364	0
571913	2
1535207	1
1535208	1
2040262	0
2649857	0
2904523	2
1331736	0
626119	0
2897774	9
145360	0
60919	3
2645534	0
2714931	2
3030830	2
60920	0
446469	1
85018	0
1184606	0
100225	6
2885697	0
2716227	1
125316	0
84756	0
84757	0
471853	1
2805426	0
57499	0
1276	1
85011	0
2062	37
1883	877
2593676	2058
2903885	84
3238798	69
3057122	53
2975642	50
2903884	50
3125779	50
2903818	49
2975736	43
2975795	41
2975783	39
2695266	37
2903891	36
376149	36
2903882	34
2903746	33
3372855	33
2903640	33
2903881	31
3238631	31
3372856	30
2975756	30
2975702	30
2903651	29
2903686	28
2933779	28
2750011	28
2975680	27
2949637	27
3388313	27
3385496	27
3026191	26
2903671	26
2903803	26
2903812	26
1725411	25
2072505	25
2975650	25
2903660	24
2892996	24
2903806	24
2903872	23
3118173	23
2975898	23
2976015	22
2903665	21
3238632	21
2903679	21
3238628	21
2840373	21
2903643	21
2903641	20
2135430	20
3050126	20
2975784	20
2975917	20
2720714	20
3238634	20
2903760	19
1333528	19
2730915	19
1561022	19
2903649	19
3030210	19
2975801	18
2684468	18
2903680	18
2975878	18
3238627	18
3015154	18
2903893	18
2903769	17
3344656	17
2903815	17
2903835	17
862751	17
2903878	17
3038642	17
3256999	16
2975624	16
2903790	16
2903871	16
2975720	16
2903788	16
2801030	16
2975903	16
3156398	16
2975848	16
2903808	15
3061628	15
2136173	15
3383314	15
2903897	14
2903824	14
2903700	14
3026420	14
2903752	14
2078691	13
3075199	13
3075198	13
3372854	13
2714844	13
2175864	13
2305220	13
2975741	13
3238624	12
2903887	12
2903717	12
2721245	12
3040076	12
1855352	12
1827526	12
2975703	12
3081768	11
2903719	11
2797167	11
2903778	11
2903750	11
2903755	11
3062779	11
1849967	11
2903836	11
710705	11
2903678	11
2975701	11
2083284	11
2903619	11
3129112	11
2975751	11
3344655	10
2903716	10
3078227	10
3062275	10
3028710	10
2898276	10
2903766	10
2975735	10
2975728	10
3238623	10
2903828	10
2742136	10
2903827	10
2903675	9
2903657	9
2903611	9
3240934	9
2903609	9
1736046	9
2833628	9
1837283	9
2059884	9
2903829	9
2976011	9
2942449	9
2975793	9
2975776	9
3231716	8
234612	8
3049543	8
2975946	8
2903667	8
2903673	8
2975737	8
2903705	8
2975641	8
3108485	8
2903682	8
2903822	8
2903817	8
2903798	8
2903721	8
2903704	8
1964449	8
2903614	8
1848900	8
3042026	7
2975849	7
2975733	7
2975743	7
2903627	7
3239284	7
2903863	7
2903867	7
2975763	7
2903879	7
2903896	7
3062449	7
2981136	6
2903862	6
3118085	6
3112165	6
2975710	6
2975870	6
2005885	6
2903831	6
2094021	6
2907545	6
3031131	6
2975740	6
2791991	6
2903797	6
444103	6
2903645	6
2975804	6
1851167	6
2801029	6
2742137	6
2975745	5
2975796	5
2056258	5
1812480	5
2903774	5
3144102	5
2903767	5
2975672	5
2903821	5
1882757	5
2903860	5
2975700	5
2903762	5
2975750	5
3081765	5
2903756	4
2903865	4
2903832	4
2903748	4
2903723	4
2903779	4
2903789	4
2975620	4
2975940	4
2975734	4
3238633	4
2975722	4
2903674	4
2903659	4
2202000	4
2975747	4
2903652	4
2975888	4
2975674	4
2975896	4
2975752	4
2975809	4
2900152	4
2975808	4
2975634	4
408783	4
2975623	4
2903714	4
2903890	4
2903801	3
2975765	3
2975847	3
2751189	3
2203205	3
1841249	3
2203210	3
2975855	3
2987533	3
2692234	3
2931983	3
2903638	3
2721173	3
2975645	3
2979468	3
2903869	3
2975900	3
2975859	3
2975684	3
2975696	3
2975708	3
3002640	3
2975718	3
2975866	3
2724152	3
2975724	3
1827742	3
2903672	3
3075432	3
1287523	3
1460244	3
2825844	3
3074430	3
2903681	3
3129111	3
2903747	3
3377215	3
3062782	3
2903787	3
1661694	2
2975947	2
2136401	2
1961713	2
2903833	2
3096010	2
3028711	2
2903861	2
2975688	2
3238625	2
2903841	2
3231715	2
3113369	2
2975891	2
2903702	2
2903850	2
2903856	2
2975930	2
2203204	2
3064901	2
2903783	2
2420135	2
1649184	2
2903642	2
2779671	2
2903646	2
2975842	2
2913412	2
2975742	2
2903710	2
2975723	2
2975739	2
2903669	2
3238630	2
2944250	2
2662065	1
2931974	1
2975918	1
1522758	1
2975656	1
2975904	1
2939414	1
2966192	1
2975921	1
2967224	1
2930049	1
2975622	1
2879427	1
2975714	1
355249	1
2975769	1
2975753	1
646637	1
1188315	1
2903661	1
2585716	1
2975730	1
2975857	1
2903623	1
3238629	1
2975897	1
2975712	1
2975706	1
2975705	1
2975699	1
1488356	1
2975689	1
2975682	1
2975892	1
2975671	1
2975669	1
3231270	1
2903838	1
3035278	1
3041765	1
3096006	1
3075197	1
2903757	1
1821625	1
2903724	1
2903814	1
2903722	1
2744474	1
2903781	1
2903883	1
2837956	1
2850561	1
2748873	1
2750025	1
2903846	1
2903888	1
2903786	1
1577075	1
2903844	1
2903718	1
3020055	1
2684469	1
2782004	1
629295	1
1482601	0
1919	83
1482561	0
1892	42
1482596	0
1911	0
67263	0
455632	20
1482599	0
68212	10
1944	2
66883	5
1482566	0
68179	5
1482558	0
1908	0
1172567	1
2838335	6
47760	45
58343	31
114686	12
132473	12
2184053	5
67350	3
68274	1
2014920	84
54571	54
36818	48
67385	44
1048205	41
68200	40
1616117	39
67255	34
1969	32
1079985	2
1936	34
1413221	32
1906	32
1889	30
67296	29
1971	21
316284	1
3004093	21
67304	19
2768066	18
51201	18
40318	18
319947	18
1888	17
68239	17
66425	17
2811104	16
235987	16
73044	16
67280	15
1932	14
67345	14
1690221	14
146819	13
80860	12
67581	0
665577	12
249567	12
42684	12
1642299	12
2981135	12
45398	12
665007	12
68246	4
284034	7
1952	10
2768068	10
68231	10
285450	0
149682	0
1352936	10
1967	9
83656	9
2867410	9
35621	0
1223523	9
1355015	8
2964669	8
1077946	8
1907	8
348043	0
1214101	8
193462	7
1352941	1
83291	8
2878388	7
2710756	7
1827580	7
66374	7
1960	7
1961	7
2496836	7
2839105	0
1226757	3
1912	0
68042	1
68280	0
653045	1
576784	1
68270	6
67362	6
116188	6
173858	6
1915	6
285574	6
67367	6
1942	6
1648182	6
1901	5
2838332	0
1923	5
67287	5
68214	5
2662397	4
58346	4
68286	4
2981134	4
2865673	4
67294	4
2867194	0
83380	4
1885	4
67326	4
2880933	4
2599401	4
42237	3
2282738	3
2174846	3
2049881	3
173860	3
47759	3
38300	3
146922	3
47763	3
2797636	3
2879846	3
3053466	3
1893	3
1546107	3
1176198	3
2746961	3
55404	3
553510	3
1535768	3
1914	0
58340	2
285562	2
2548456	2
28894	2
887462	2
1890	2
452529	2
362257	2
424188	2
2686304	2
68233	2
67351	2
1927	2
68192	0
477245	2
1924	2
58344	2
42234	2
1477431	0
1886	1
33900	1
2906474	1
2717324	1
33903	0
227882	1
1442032	1
2923272	1
42881	1
1950	1
3033811	1
67282	1
285557	1
66892	1
66871	1
59299	1
1957	1
1904616	1
1169025	1
285558	1
285530	0
463191	1
285578	1
249586	1
2768069	1
114687	0
1160718	1
68278	1
436397	1
2875706	1
67332	1
2063	4
2633591	14
2018025	37
2975962	9
2903571	6
2903572	6
2903575	4
2975963	4
2742135	2
2903570	2
2903574	2
2975964	2
2975965	2
2998080	2
3075627	1
67352	8
3004092	7
1894	1
2995702	0
1436133	7
235986	1
2995704	0
2995716	0
3232308	6
2126346	1
228398	0
2643834	0
2704468	6
2699295	0
2699296	0
2975961	3
2995706	0
29303	0
1003195	1
85009	0
85015	6
1839	39
2615069	39
2582905	854
2898796	62
2996826	57
2931390	57
2917724	55
2840457	52
196162	31
3383502	22
3043848	22
2763008	22
2017486	22
2714939	19
2760705	17
2884264	13
2486272	10
110319	10
2662361	9
2976000	9
3044187	9
2895565	7
2975999	6
2592334	4
2976001	4
3036374	2
2663857	52
2760089	26
200618	24
2712223	22
160826	17
449461	16
2483798	13
419476	11
3388267	10
433659	9
2894081	9
627624	9
2589074	9
3095076	8
642780	8
1643322	6
2849501	5
450734	0
1300347	5
1804624	4
2575440	4
2558918	4
3095075	3
2518370	3
1774216	3
2736757	3
2045452	3
2803858	3
2872154	3
402297	2
2685869	2
2714938	1
2518371	1
2500546	1
2040	16
219314	0
585531	99
2633570	0
1736306	41
3341830	12
2107713	7
3009077	7
2041	31
2079793	17
2969247	10
2663859	8
1736691	7
2662028	7
2968086	3
2044	0
2045	21
116071	0
75385	2
1546255	0
2621872	0
2708082	2
31957	0
72763	1
399497	7
2161816	4
2635419	0
2760310	4
1285901	1
2829499	1
29404	0
630515	8
546874	6
29405	0
1032480	1
1911549	0
2662260	0
3081204	7
2662261	2
1085622	0
2642922	0
2760308	3
2714937	2
2775081	1
1912216	4
1743	0
1744	1
119981	1
1912215	0
2057246	1
2801844	0
1750	1
2726069	0
182639	0
2644121	3
2903578	10
2975972	6
3002436	4
2975969	2
2975974	2
2975967	1
3160966	1
182640	0
479435	8
1544730	4
2805400	0
117156	0
117157	5
85007	26
1762	36
1866885	65
39695	122
318424	30
1799	22
2636767	1
3056937	7
2908837	4
3042320	3
3023370	1
1795	15
1431246	14
39688	13
258505	13
319706	10
134601	10
1286181	9
39691	9
1772	8
2761578	7
53462	7
1766	7
1796	6
1534349	6
216929	5
212765	5
319707	5
370524	5
85693	5
758802	5
1801	5
39687	4
56689	0
1226753	4
370526	4
1810	0
1354275	4
1793	4
2736649	4
39692	3
36813	3
1534348	3
1552759	3
2487344	3
1286180	2
444597	2
1771	2
152142	0
1226752	2
1791	2
1792	2
1802	2
146017	1
67081	1
85968	1
117567	1
1763	29
2642494	2
212767	25
1547487	18
1936029	16
2675523	13
1545728	12
2099693	4
2675524	4
3122055	2
2975989	2
2903536	2
3385969	1
3145017	1
2991729	1
2857060	1
2099695	1
2249310	0
470076	21
220927	7
761804	5
53376	4
185642	4
292462	3
1784	1
120959	1
120793	3
339268	0
1041522	7
1764	2
439334	3
701042	1
486698	15
2943498	13
459858	9
1389713	9
398694	7
577492	4
3027808	3
44010	3
77643	1
1773	1
1778	2
886343	1
1682113	1
1719132	1
480418	1
482462	1
386911	1
110505	1
1775	1
670516	0
36809	3
1185650	5
404941	5
1578165	5
2126281	0
1069220	16
1069221	2
1073531	0
1788	9
29314	1
1118379	1
1795032	1
85025	32
1827	62
192944	6
1564114	18
2499145	12
1805827	12
2742603	12
2507582	9
2054902	6
2806442	4
679318	2
2789739	1
2962047	1
1387842	1
2663121	1
2594007	1
2567884	1
1727214	1
2976005	1
33008	23
2987751	9
37919	0
632772	6
543736	1
2811421	7
103816	3
38310	2
300028	2
1830	1
2840174	0
334542	1
1805840	1
99653	1
1817	18
37329	46
2637762	14
2903597	5
2903595	3
2975991	3
2975995	3
1047172	1
2903591	1
2903593	1
1824	28
135487	22
37326	8
1133849	3
208602	10
455432	6
1141657	5
209247	4
2755382	4
2749991	4
2213200	3
53431	3
37332	2
37330	0
1415166	2
1823	1
228602	1
96468	1
2055889	1
85043	0
1603258	3
2979332	0
2979334	0
3064529	1
3259750	0
1828	0
1443893	1
1653	0
1716	23
1652495	17
2624378	7
3050203	2
3059080	1
3074378	1
3383589	1
1032851	0
863239	10
1404244	0
1404245	9
43770	6
225326	0
1121362	5
2014537	4
1717	4
1718	4
1725	3
89154	0
1200352	3
43771	3
1727	0
858619	3
37637	2
38304	2
43768	2
556548	1
156978	1
161879	1
134034	1
131081	0
1121354	1
1862358	1
2487892	1
575200	0
1224163	1
2594913	1
571915	1
2675219	1
1414719	1
1230998	0
1437875	1
38305	0
1224164	1
2709392	1
85026	0
2053	31
84595	30
36821	9
89053	9
2657482	0
2698900	3
875808	2
2742602	2
2811424	1
3075837	1
2055	8
1004901	8
249058	5
1136941	5
36822	4
2597659	2
2420509	2
2054	1
2665643	1
59613	0
39122	1
85028	0
2060	0
57704	4
47312	1
85029	0
37914	0
2617939	2
139021	1
322509	1
85008	0
28056	12
1873	54
2617518	44
3016089	21
2975984	18
3016092	12
2903587	9
2742132	7
3051832	7
2975985	6
2903588	6
3142975	5
3015156	5
3111921	4
3015152	4
3111767	4
2975988	3
3015151	3
3111768	3
2903589	3
2903585	3
3016419	3
2201999	3
3016094	2
3061626	2
3061627	2
2975987	1
648999	1
2975981	1
2975980	1
2975976	1
2675222	1
3015163	1
3016097	1
2583243	1
3016096	1
515350	27
299146	27
3028804	24
1490225	17
47858	13
47865	10
261654	10
1894969	8
709868	7
285665	7
307121	6
356851	6
1420889	5
299152	3
1003110	1
263358	2
47875	2
2294034	2
356852	2
47857	2
709883	1
2749844	1
1865	1
2626549	0
2836373	17
649831	9
2975953	6
113562	25
512349	21
122358	3
1866	0
512565	1
196914	0
1246995	1
3040509	1
673534	0
2631981	33
3144103	2
2024580	1
35753	3
2621675	0
2862460	7
2975959	1
35754	6
47989	2
53362	2
907364	0
624315	16
338583	0
2685497	0
3040203	11
338584	4
265431	0
2627926	0
3015161	11
390988	7
227318	1
53365	0
2645785	0
2728827	2
203522	0
2626148	0
3088255	2
85010	0
2070	13
1813	35
2618356	34
2742131	32
2914159	15
2653857	11
3238801	10
3238807	9
2903562	7
3238802	6
2865832	6
2778070	5
3052846	5
3079339	4
1896961	4
2903563	3
3034022	2
3076764	2
2919322	1
2975955	1
2652442	1
76021	27
1448059	15
2893673	0
208439	8
129921	3
2995223	10
715473	10
33910	6
1804986	6
2842453	5
2893674	0
1814	0
1068978	5
31958	5
944492	3
715475	2
941986	1
715471	1
65496	1
340345	36
1470176	23
2644606	0
2072503	4
1847	0
33907	19
2619320	7
1641402	6
2865833	3
1690815	1
2074	6
240495	0
675635	6
2736640	3
1835	14
1836	7
2646250	0
3073066	5
3118084	2
33914	1
455344	1
43356	0
2621979	0
2802641	12
43357	0
1449976	5
1045776	5
1483604	4
165301	0
2643253	1
2951806	6
3367513	2
2903582	1
1586287	7
2893576	0
2665642	11
2071	0
2593673	1
2781735	5
103731	0
1179773	3
103733	1
142577	0
530584	10
583360	0
2618931	0
3075927	7
674734	0
2636053	0
1653480	5
39845	0
155976	2
1851	0
40989	0
882082	1
75294	1
130795	0
2620835	0
2981138	2
1643684	0
85031	0
53460	7
1090615	103
53461	0
479431	101
2618968	0
3158264	51
2762325	50
1902245	15
85012	0
2004	0
83681	9
1291556	15
2593643	0
2976003	10
404386	0
1122611	9
2219224	6
93944	4
1955412	0
1909395	1
2000	10
2632669	7
2005	0
2614687	2
147067	0
2006	1
321315	0
2630420	0
2903599	1
2012	0
1988	6
2750812	20
2626254	0
2591108	4
1219491	2
1993	5
2019	0
1411117	3
667113	0
2624323	0
2903557	2
83676	0
2013	8
53437	0
1205910	8
2649073	0
3061629	2
163604	1
280236	0
1235441	1
2831968	1
104204	0
2498135	11
1323731	1
83677	0
2021	2
483545	1
2037	0
2049	8
1654	0
2609248	0
712122	16
706438	0
706439	2
2081702	1
2755559	8
2763540	3
52771	3
111015	2
1656	1
2737173	1
2057743	1
675090	1
1655	1
2529408	0
2691889	0
2758572	4
1660	2
52773	1
131110	1
131111	1
