qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcovhsp	staxids	sphylums	sgenus	sspecies	stitle
Pcub-SC1982_037_000190.1	KAG6976866.1	43.1	787	772	767	2.41e-180	539	98.1	2496075	Oomycota	Phytophthora	Phytophthora aleatoria	KAG6976866.1 hypothetical protein JG688_00000922 [Phytophthora aleatoria]
Pcub-SC1982_037_000190.1	KUG00109.1	42.9	787	772	767	2.41e-180	539	98.1	4792	Oomycota	Phytophthora	Phytophthora nicotianae	KUG00109.1 5-methlytetrahydropteroyltriglutamate-homocysteine methyltransferease [Phytophthora nicotianae]
Pcub-SC1982_037_000190.1	KAF1329746.1	43.2	776	772	768	2.49e-180	539	98.1	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1329746.1 5-methyltetrahydropteroyltriglutamate-homocysteine s-methyltransferase, partial [Globisporangium splendens]
Pcub-SC1982_037_000190.1	KUF99266.1	42.9	787	772	767	3.41e-180	539	98.1	4792	Oomycota	Phytophthora	Phytophthora nicotianae	KUF99266.1 hypothetical protein AM588_10008517 [Phytophthora nicotianae]
Pcub-SC1982_037_000190.1	ETL44152.1	42.9	787	772	767	3.41e-180	539	98.1	4792;1317063;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	ETL44152.1 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase [Phytophthora nicotianae]
Pcub-SC1982_037_000190.1	ETI50865.1	42.9	787	772	767	3.41e-180	539	98.1	4792;1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI50865.1 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase [Phytophthora nicotianae P1569]
Pcub-SC1982_037_000190.1	KAG2781415.1	42.9	787	772	767	6.80e-180	538	98.1	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2781415.1 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Phytophthora cactorum]
Pcub-SC1982_037_000190.1	ETP48552.1	42.8	787	772	767	1.36e-179	537	98.1	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP48552.1 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase [Phytophthora nicotianae P10297]
Pcub-SC1982_037_000190.1	KAE8912281.1	43.4	776	772	767	1.91e-179	537	98.1	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE8912281.1 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Phytophthora fragariae]
Pcub-SC1982_037_000190.1	CCA17494.1	42.3	778	772	770	4.19e-179	536	98.4	890382	Oomycota	Albugo	Albugo laibachii	CCA17494.1 unnamed protein product [Albugo laibachii Nc14]
Pcub-SC1982_037_000190.1	POM72843.1	43.1	787	772	766	5.23e-179	536	98.1	4796	Oomycota	Phytophthora	Phytophthora palmivora	POM72843.1 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase [Phytophthora palmivora]
Pcub-SC1982_037_000190.1	KAE9009429.1	43.4	776	772	767	5.39e-179	536	98.1	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9009429.1 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Phytophthora fragariae]
Pcub-SC1982_037_000190.1	KAF4044381.1	42.7	789	772	767	7.61e-179	535	98.1	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4044381.1 Cobalamin-independent synthase Catalytic domain [Phytophthora infestans]
Pcub-SC1982_037_000190.1	GMF10632.1	42.9	778	772	767	7.61e-179	535	98.1	2077276	Oomycota	Phytophthora	Phytophthora lilii	GMF10632.1 unnamed protein product [Phytophthora lilii]
Pcub-SC1982_037_000190.1	XP_002909593.1	42.7	789	772	767	7.61e-179	535	98.1	403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002909593.1 5-methlytetrahydropteroyltriglutamate-homocysteine methyltransferease [Phytophthora infestans T30-4]
Pcub-SC1982_037_000190.1	KAG7386164.1	42.7	789	772	767	1.08e-178	535	98.1	221518	Oomycota	Phytophthora	Phytophthora pseudosyringae	KAG7386164.1 hypothetical protein PHYPSEUDO_000596 [Phytophthora pseudosyringae]
Pcub-SC1982_037_000190.1	KAE8998394.1	42.8	778	772	767	1.52e-178	535	98.1	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE8998394.1 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Phytophthora rubi]
Pcub-SC1982_037_000190.1	KAI9979763.1	42.6	789	772	767	2.14e-178	534	98.1	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9979763.1 hypothetical protein PInf_027916 [Phytophthora infestans]
Pcub-SC1982_037_000190.1	KAE9021433.1	42.8	778	772	767	3.03e-178	534	98.1	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9021433.1 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Phytophthora rubi]
Pcub-SC1982_037_000190.1	XP_009514410.1	42.7	782	772	767	4.27e-178	533	98.1	67593	Oomycota	Phytophthora	Phytophthora sojae	XP_009514410.1 hypothetical protein PHYSODRAFT_471713 [Phytophthora sojae]
Pcub-SC1982_037_000190.1	OWZ12954.1	42.9	781	772	803	6.43e-178	534	98.1	4795	Oomycota	Phytophthora	Phytophthora megakarya	OWZ12954.1 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase [Phytophthora megakarya]
Pcub-SC1982_037_000065.1	XP_024584335.1	22.2	699	747	1363	1.09e-17	93.6	83.0	4781	Oomycota	Plasmopara	Plasmopara halstedii	XP_024584335.1 phosphoribosylformylglycinamidine synthase [Plasmopara halstedii]
Pcub-SC1982_037_000065.1	OQS07072.1	21.8	728	747	2343	2.88e-17	92.4	86.1	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQS07072.1 phosphoribosylformylglycinamidine synthase [Thraustotheca clavata]
Pcub-SC1982_037_000065.1	RQM23108.1	22.1	679	747	1339	4.25e-17	91.7	83.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RQM23108.1 hypothetical protein B5M09_007860 [Aphanomyces astaci]
Pcub-SC1982_037_000065.1	RHY99184.1	22.1	679	747	1322	7.32e-17	90.9	83.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY99184.1 hypothetical protein DYB35_008452 [Aphanomyces astaci]
Pcub-SC1982_037_000065.1	XP_009841639.1	22.5	703	747	1354	9.72e-17	90.5	83.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009841639.1 phosphoribosylformylglycinamidine synthase [Aphanomyces astaci]
Pcub-SC1982_037_000065.1	RHY40703.1	22.5	703	747	1354	1.68e-16	89.7	83.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY40703.1 hypothetical protein DYB30_007911 [Aphanomyces astaci]
Pcub-SC1982_037_000065.1	RHY65730.1	22.1	679	747	1322	2.88e-16	89.0	83.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY65730.1 hypothetical protein DYB34_006842 [Aphanomyces astaci]
Pcub-SC1982_037_000065.1	RHY12835.1	22.1	679	747	1322	3.79e-16	88.6	83.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY12835.1 hypothetical protein DYB25_002316 [Aphanomyces astaci]
Pcub-SC1982_037_000065.1	KAG7386792.1	22.3	691	747	1370	5.05e-16	88.2	83.0	109152	Oomycota	Phytophthora	Phytophthora boehmeriae	KAG7386792.1 hypothetical protein PHYBOEH_008585 [Phytophthora boehmeriae]
Pcub-SC1982_037_000065.1	XP_008615067.1	22.4	737	747	1354	6.62e-16	87.8	87.1	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008615067.1 phosphoribosylformylglycinamidine synthase [Saprolegnia diclina VS20]
Pcub-SC1982_037_000065.1	XP_012208580.1	22.8	732	747	1354	8.71e-16	87.4	87.1	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012208580.1 phosphoribosylformylglycinamidine synthase [Saprolegnia parasitica CBS 223.65]
Pcub-SC1982_037_000065.1	KAI9910562.1	22.2	706	747	1365	8.73e-16	87.4	83.0	230839	Oomycota	Peronosclerospora	Peronosclerospora sorghi	KAI9910562.1 hypothetical protein PsorP6_011030 [Peronosclerospora sorghi]
Pcub-SC1982_037_000065.1	CAI5739572.1	22.5	702	747	1360	1.51e-15	86.7	83.0	86335	Oomycota	Peronospora	Peronospora destructor	CAI5739572.1 unnamed protein product [Peronospora destructor]
Pcub-SC1982_037_000065.1	RMX69970.1	22.6	702	747	1309	1.96e-15	86.3	83.0	542832	Oomycota	Peronospora	Peronospora effusa	RMX69970.1 hypothetical protein DD238_001883 [Peronospora effusa]
Pcub-SC1982_037_000065.1	UIZ23783.1	22.6	702	747	1309	1.96e-15	86.3	83.0	542832	Oomycota	Peronospora	Peronospora effusa	UIZ23783.1 hypothetical protein KXD40_009655 [Peronospora effusa]
Pcub-SC1982_037_000065.1	RLN44938.1	22.1	684	747	1345	1.97e-15	86.3	83.0	325452	Oomycota	Phytophthora	Phytophthora kernoviae	RLN44938.1 hypothetical protein BBJ29_007005 [Phytophthora kernoviae]
Pcub-SC1982_037_000065.1	CCI47915.1	21.8	698	747	1334	2.59e-15	85.9	84.9	65357	Oomycota	Albugo	Albugo candida	CCI47915.1 unnamed protein product [Albugo candida]
Pcub-SC1982_037_000065.1	KAF4316950.1	22.4	695	747	1396	2.63e-15	85.9	83.0	325452;1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4316950.1 hypothetical protein G195_008915 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000065.1	TDH67925.1	21.6	722	747	1367	3.43e-15	85.5	86.1	4779	Oomycota	Bremia	Bremia lactucae	TDH67925.1 hypothetical protein CCR75_004369 [Bremia lactucae]
Pcub-SC1982_037_000065.1	KAJ0405903.1	20.9	741	747	1382	3.45e-15	85.5	86.1	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0405903.1 hypothetical protein ATCC90586_003364 [Pythium insidiosum]
Pcub-SC1982_037_000065.1	KAJ0402016.1	20.9	741	747	1430	3.49e-15	85.5	86.1	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0402016.1 hypothetical protein P43SY_006531 [Pythium insidiosum]
Pcub-SC1982_037_000065.1	CAH0486258.1	22.8	702	747	1309	7.69e-15	84.3	83.0	134698	Oomycota	Peronospora	Peronospora farinosa	CAH0486258.1 unnamed protein product [Peronospora farinosa]
Pcub-SC1982_037_000065.1	CAI5705558.1	22.8	702	747	1309	7.69e-15	84.3	83.0	134698	Oomycota	Peronospora	Peronospora farinosa	CAI5705558.1 unnamed protein product [Peronospora farinosa]
Pcub-SC1982_037_000065.1	GLE06937.1	21.1	735	747	1366	7.80e-15	84.3	86.1	114742	Oomycota	Pythium	Pythium insidiosum	GLE06937.1 hypothetical protein PINS_up016718 [Pythium insidiosum]
Pcub-SC1982_037_000065.1	CAH0474400.1	21.8	708	747	1363	1.77e-14	83.2	83.0	622444	Oomycota	Peronospora	Peronospora belbahrii	CAH0474400.1 unnamed protein product [Peronospora belbahrii]
Pcub-SC1982_037_000184.1	OQS02297.1	43.2	183	376	461	4.72e-38	146	47.1	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQS02297.1 tRNA(His) guanylyltransferase-like [Thraustotheca clavata]
Pcub-SC1982_037_000184.1	XP_012203544.1	40.0	180	376	232	1.92e-37	139	45.5	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012203544.1 hypothetical protein SPRG_09034 [Saprolegnia parasitica CBS 223.65]
Pcub-SC1982_037_000184.1	RHY18267.1	39.1	184	376	214	3.41e-36	135	47.3	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY18267.1 hypothetical protein DYB25_010550 [Aphanomyces astaci]
Pcub-SC1982_037_000184.1	XP_009841057.1	38.1	197	376	223	6.10e-36	135	49.2	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009841057.1 hypothetical protein H257_14854 [Aphanomyces astaci]
Pcub-SC1982_037_000184.1	KAH9067421.1	41.0	178	376	215	6.86e-36	134	45.5	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9067421.1 hypothetical protein Ae201684P_021579 [Aphanomyces euteiches]
Pcub-SC1982_037_000184.1	KAF0685682.1	36.5	197	376	218	7.45e-36	134	50.0	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0685682.1 hypothetical protein As57867_022397 [Aphanomyces stellatus]
Pcub-SC1982_037_000184.1	XP_008607783.1	39.0	182	376	218	7.45e-36	134	46.0	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008607783.1 hypothetical protein SDRG_03914 [Saprolegnia diclina VS20]
Pcub-SC1982_037_000184.1	KAH9114469.1	40.4	178	376	215	5.16e-35	132	45.5	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9114469.1 hypothetical protein AeMF1_011433 [Aphanomyces euteiches]
Pcub-SC1982_037_000184.1	KAF0747949.1	38.0	184	376	214	1.93e-34	130	47.3	112090	Oomycota	Aphanomyces	Aphanomyces astaci	KAF0747949.1 hypothetical protein AaE_007537 [Aphanomyces astaci]
Pcub-SC1982_037_000184.1	RQM27500.1	38.0	187	376	214	5.27e-34	129	47.3	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RQM27500.1 hypothetical protein B5M09_009284 [Aphanomyces astaci]
Pcub-SC1982_037_000184.1	KAF0735829.1	41.0	178	376	666	6.49e-33	134	45.5	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0735829.1 hypothetical protein Ae201684_007833 [Aphanomyces euteiches]
Pcub-SC1982_037_000184.1	KAG9407669.1	45.1	153	376	200	1.03e-32	125	38.8	112091	Oomycota	Aphanomyces	Aphanomyces cochlioides	KAG9407669.1 hypothetical protein AC1031_002387 [Aphanomyces cochlioides]
Pcub-SC1982_037_000184.1	RHZ06539.1	39.6	139	376	150	8.57e-27	108	35.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ06539.1 hypothetical protein DYB26_010896 [Aphanomyces astaci]
Pcub-SC1982_037_000182.1	OQR96027.1	41.5	234	267	491	1.05e-42	156	86.1	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQR96027.1 orotidine 5'-phosphate decarboxylase [Thraustotheca clavata]
Pcub-SC1982_037_000182.1	KAF0693196.1	41.9	234	267	492	2.08e-42	155	86.1	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0693196.1 hypothetical protein As57867_015734 [Aphanomyces stellatus]
Pcub-SC1982_037_000182.1	XP_008868707.1	41.4	239	267	492	2.90e-42	155	88.0	157072	Oomycota	Aphanomyces	Aphanomyces invadans	XP_008868707.1 orotidine 5'-phosphate decarboxylase [Aphanomyces invadans]
Pcub-SC1982_037_000182.1	KAH9107929.1	39.2	250	267	493	2.94e-42	155	91.8	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9107929.1 hypothetical protein AeMF1_016750 [Aphanomyces euteiches]
Pcub-SC1982_037_000182.1	KAF0740259.1	39.2	250	267	493	2.94e-42	155	91.8	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0740259.1 hypothetical protein Ae201684_004260 [Aphanomyces euteiches]
Pcub-SC1982_037_000182.1	RHY35032.1	41.4	239	267	503	3.43e-42	155	88.0	157072	Oomycota	Aphanomyces	Aphanomyces invadans	RHY35032.1 hypothetical protein DYB32_000447 [Aphanomyces invadans]
Pcub-SC1982_037_000182.1	XP_009833756.1	40.2	239	267	397	7.77e-42	152	88.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009833756.1 orotidine 5'-phosphate decarboxylase, variant [Aphanomyces astaci]
Pcub-SC1982_037_000182.1	KAH9093984.1	39.2	250	267	615	1.36e-41	155	91.8	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9093984.1 hypothetical protein Ae201684P_016603 [Aphanomyces euteiches]
Pcub-SC1982_037_000182.1	DAZ95994.1	37.9	248	267	881	1.42e-41	156	92.1	4803	Oomycota	Lagenidium	Lagenidium giganteum	DAZ95994.1 TPA: hypothetical protein N0F65_009295 [Lagenidium giganteum]
Pcub-SC1982_037_000182.1	RHY11935.1	40.6	239	267	493	1.55e-41	153	88.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY11935.1 hypothetical protein DYB36_005589 [Aphanomyces astaci]
Pcub-SC1982_037_000182.1	RHY89123.1	40.6	239	267	495	1.59e-41	153	88.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY89123.1 hypothetical protein DYB35_008006 [Aphanomyces astaci]
Pcub-SC1982_037_000182.1	OQR92623.1	38.0	255	267	491	4.05e-41	152	94.0	1202772	Oomycota	Achlya	Achlya hypogyna	OQR92623.1 orotidine 5'-phosphate decarboxylase [Achlya hypogyna]
Pcub-SC1982_037_000182.1	XP_009833757.1	40.2	239	267	495	4.30e-41	152	88.0	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009833757.1 orotidine 5'-phosphate decarboxylase [Aphanomyces astaci]
Pcub-SC1982_037_000182.1	XP_012204509.1	38.0	255	267	491	5.64e-41	151	94.0	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012204509.1 hypothetical protein SPRG_09695 [Saprolegnia parasitica CBS 223.65]
Pcub-SC1982_037_000182.1	ETP42968.1	37.8	249	267	391	2.00e-40	148	92.5	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP42968.1 orotidine 5'-phosphate decarboxylase, variant [Phytophthora nicotianae P10297]
Pcub-SC1982_037_000182.1	ETL38480.1	37.8	249	267	391	2.00e-40	148	92.5	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL38480.1 orotidine 5'-phosphate decarboxylase, variant [Phytophthora nicotianae]
Pcub-SC1982_037_000182.1	XP_008893339.1	37.8	249	267	391	2.00e-40	148	92.5	4792;761204;1317063;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	XP_008893339.1 orotidine 5'-phosphate decarboxylase, variant [Phytophthora nicotianae INRA-310]
Pcub-SC1982_037_000182.1	ETI45083.1	37.8	249	267	391	2.00e-40	148	92.5	4792;1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI45083.1 orotidine 5'-phosphate decarboxylase, variant [Phytophthora nicotianae P1569]
Pcub-SC1982_037_000182.1	XP_008611139.1	37.6	255	267	491	2.95e-40	149	94.0	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008611139.1 hypothetical protein SDRG_07100 [Saprolegnia diclina VS20]
Pcub-SC1982_037_000182.1	KAG7391451.1	37.8	249	267	492	4.17e-40	149	92.5	109152	Oomycota	Phytophthora	Phytophthora boehmeriae	KAG7391451.1 orotate phosphoribosyltransferase [Phytophthora boehmeriae]
Pcub-SC1982_037_000182.1	KAF4036178.1	37.3	249	267	494	8.32e-40	148	92.5	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4036178.1 Phosphoribosyl transferase domain [Phytophthora infestans]
Pcub-SC1982_037_000182.1	KAF4132646.1	37.3	249	267	494	8.32e-40	148	92.5	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4132646.1 Phosphoribosyl transferase domain [Phytophthora infestans]
Pcub-SC1982_037_000182.1	ETL38479.1	37.8	249	267	494	1.16e-39	148	92.5	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL38479.1 orotidine 5'-phosphate decarboxylase [Phytophthora nicotianae]
Pcub-SC1982_037_000182.1	ETP42967.1	37.8	249	267	494	1.16e-39	148	92.5	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP42967.1 orotidine 5'-phosphate decarboxylase [Phytophthora nicotianae P10297]
Pcub-SC1982_037_000182.1	XP_008893338.1	37.8	249	267	494	1.16e-39	148	92.5	4792;761204;1317063;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	XP_008893338.1 orotidine 5'-phosphate decarboxylase [Phytophthora nicotianae INRA-310]
Pcub-SC1982_037_000181.1	GLE04096.1	40.5	358	358	370	1.74e-78	249	98.3	114742	Oomycota	Pythium	Pythium insidiosum	GLE04096.1 hypothetical protein PINS_up013007 [Pythium insidiosum]
Pcub-SC1982_037_000181.1	KAJ0404822.1	41.1	355	358	423	2.01e-78	251	97.5	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0404822.1 hypothetical protein ATCC90586_000896 [Pythium insidiosum]
Pcub-SC1982_037_000181.1	KAJ0392516.1	41.1	355	358	424	2.07e-78	251	97.5	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0392516.1 hypothetical protein P43SY_004630 [Pythium insidiosum]
Pcub-SC1982_037_000181.1	DAZ95353.1	39.8	359	358	409	5.38e-78	249	98.9	4803	Oomycota	Lagenidium	Lagenidium giganteum	DAZ95353.1 TPA: hypothetical protein N0F65_002538 [Lagenidium giganteum]
Pcub-SC1982_037_000181.1	TMW61474.1	40.4	354	358	359	2.82e-77	246	97.2	41045	Oomycota	Pythium	Pythium oligandrum	TMW61474.1 hypothetical protein Poli38472_012665 [Pythium oligandrum]
Pcub-SC1982_037_000181.1	KAF1326858.1	40.5	351	358	422	2.42e-76	245	96.1	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1326858.1 Peptide chain release factor 1, partial [Globisporangium splendens]
Pcub-SC1982_037_000181.1	KAI9980586.1	41.4	348	358	417	1.66e-75	243	95.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9980586.1 hypothetical protein PInf_009888 [Phytophthora infestans]
Pcub-SC1982_037_000181.1	KAG7401383.1	38.2	361	358	364	2.06e-75	241	98.9	109152	Oomycota	Phytophthora	Phytophthora boehmeriae	KAG7401383.1 hypothetical protein PHYBOEH_001375 [Phytophthora boehmeriae]
Pcub-SC1982_037_000181.1	XP_002997878.1	41.1	348	358	366	2.18e-75	241	95.0	403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002997878.1 peptide chain release factor 1 [Phytophthora infestans T30-4]
Pcub-SC1982_037_000181.1	KAE8986392.1	41.1	353	358	429	2.31e-75	243	96.1	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE8986392.1 Peptide chain release factor 1 [Phytophthora rubi]
Pcub-SC1982_037_000181.1	XP_008911913.1	40.5	348	358	417	2.34e-75	243	95.0	4792;761204;1317063;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	XP_008911913.1 peptide chain release factor 1 [Phytophthora nicotianae INRA-310]
Pcub-SC1982_037_000181.1	ETP53087.1	40.5	348	358	417	2.34e-75	243	95.0	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP53087.1 peptide chain release factor 1 [Phytophthora nicotianae P10297]
Pcub-SC1982_037_000181.1	KAE9340981.1	39.9	353	358	417	2.34e-75	243	96.1	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9340981.1 Peptide chain release factor 1 [Phytophthora fragariae]
Pcub-SC1982_037_000181.1	KAE8886521.1	39.9	353	358	417	2.34e-75	243	96.1	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE8886521.1 Peptide chain release factor 1 [Phytophthora fragariae]
Pcub-SC1982_037_000181.1	ETL30981.1	40.5	348	358	417	2.34e-75	243	95.0	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL30981.1 peptide chain release factor 1 [Phytophthora nicotianae]
Pcub-SC1982_037_000181.1	ETL84241.1	40.5	348	358	417	2.34e-75	243	95.0	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL84241.1 peptide chain release factor 1 [Phytophthora nicotianae]
Pcub-SC1982_037_000181.1	ETI37318.1	40.5	348	358	417	2.34e-75	243	95.0	1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI37318.1 peptide chain release factor 1 [Phytophthora nicotianae P1569]
Pcub-SC1982_037_000181.1	KAG6612150.1	40.2	346	358	417	6.58e-75	241	95.0	4785	Oomycota	Phytophthora	Phytophthora cinnamomi	KAG6612150.1 Peptide chain release factor 1 [Phytophthora cinnamomi]
Pcub-SC1982_037_000181.1	KAG2519323.1	38.8	361	358	417	6.58e-75	241	98.9	325452	Oomycota	Phytophthora	Phytophthora kernoviae	KAG2519323.1 hypothetical protein JM18_007592 [Phytophthora kernoviae]
Pcub-SC1982_037_000181.1	KAG2515881.1	38.8	361	358	417	6.58e-75	241	98.9	325452	Oomycota	Phytophthora	Phytophthora kernoviae	KAG2515881.1 hypothetical protein JM16_007686 [Phytophthora kernoviae]
Pcub-SC1982_037_000181.1	RLN50559.1	38.8	361	358	417	6.58e-75	241	98.9	325452	Oomycota	Phytophthora	Phytophthora kernoviae	RLN50559.1 hypothetical protein BBJ29_004796 [Phytophthora kernoviae]
Pcub-SC1982_037_000181.1	KAF4040348.1	41.1	348	358	417	9.28e-75	241	95.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4040348.1 RF-1 domain [Phytophthora infestans]
Pcub-SC1982_037_000181.1	KAF4317454.1	38.8	361	358	417	1.31e-74	241	98.9	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4317454.1 hypothetical protein G195_009098 [Phytophthora kernoviae 00238/432]
